id,mpName,house,state,constituency,allocatedAmount,totalExpenditure,utilizationPercentage,completedWorksCount,recommendedWorksCount,completionRate,pendingWorks,unspentAmount,completedWorksValue,totalCompletedAmount,inProgressPayments,paymentGapPercentage
6a932b5bcd944524379edfb4,UMMEDA RAM BENIWAL,Lok Sabha,Rajasthan,BARMER,147000000.0,65781402.0,44.74925306122449,96,88,52.17391304347826,0,81218598.0,37382842.0,37382842.0,28398560.0,43.17110784595318
6a932b5bcd944524379edf48,SANJNA JATAV,Lok Sabha,Rajasthan,BHARATPUR,147000000.0,65761488.1,44.73570619047619,75,168,30.864197530864196,93,81238511.9,39324491.1,39324491.1,26436997.0,40.2013363198209
6a932b5bcd944524379ede0d,BRIJMOHAN AGRAWAL,Lok Sabha,Chhattisgarh,RAIPUR,153766451.11,68756217.0,44.714706298849165,38,115,24.836601307189543,77,85010234.11000001,28344221.0,28344221.0,40411996.0,58.77577005145586
6a932b5bcd944524379edf12,RAHUL SINGH LODHI,Lok Sabha,Madhya Pradesh,DAMOH,163058785.37,72714957.0,44.59432028455321,173,126,57.859531772575245,0,90343828.37,36808824.0,36808824.0,35906133.0,49.37929482651004
6a932b5bcd944524379ede0f,C R Patil,Lok Sabha,Gujarat,NAVSARI,158532494.36,70355025.0,44.378930189690855,268,141,65.52567237163814,0,88177469.36000001,64959144.0,64959144.0,5395881.0,7.669503351039958
6a932b5bcd944524379ede50,DURAI VAIKO,Lok Sabha,Tamil Nadu,TIRUCHIRAPPALLI,147000000.0,65218053.0,44.36602244897959,45,33,57.692307692307686,0,81781947.0,44163117.0,44163117.0,21054936.0,32.28390764747301
6a932b5ecd944524379ee1f0,Dr. Anil Sukhdeorao Bonde (2022-28),Rajya Sabha,Maharashtra,Sitting Rajya Sabha,196063957.11,86399726.0,44.06711323873065,50,135,27.027027027027028,85,109664231.11,48164206.0,48164206.0,38235520.0,44.25421441730035
6a932b5ecd944524379ee26d,Shri Naveen Jain (2024-30),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,147000000.0,64773227.0,44.06341972789116,10,158,5.952380952380952,148,82226773.0,17873843.0,17873843.0,46899384.0,72.40550791147089
6a932b5bcd944524379edfb3,UJJWAL RAMAN SINGH,Lok Sabha,Uttar Pradesh,ALLAHABAD,147000000.0,64478327.0,43.8628074829932,3,28,9.67741935483871,25,82521673.0,21127219.0,21127219.0,43351108.0,67.23361169094849
6a932b5bcd944524379edf5f,Shri  Dharambir Singh,Lok Sabha,Haryana,BHIWANI MAHENDRAGARH,147000000.0,64374998.0,43.7925156462585,103,107,49.04761904761904,4,82625002.0,42542737.0,42542737.0,21832261.0,33.914192898305025
6a932b5bcd944524379edf6a,Shri Deepak (Dev) Adhikari ,Lok Sabha,West Bengal,GHATAL,200747364.0,87788715.0,43.73094283818342,165,40,80.48780487804879,0,112958649.0,84774237.0,84774237.0,3014478.0,3.433787588757849
6a932b5bcd944524379edeba,MAHESH KASHYAP,Lok Sabha,Chhattisgarh,BASTAR,147000000.0,63670367.5,43.31317517006802,38,168,18.446601941747577,130,83329632.5,17171172.0,17171172.0,46499195.5,73.0311404280806
6a932b5bcd944524379edfa2,Sunil Kumar ,Lok Sabha,Bihar,VALMIKI NAGAR,147000000.0,63664429.0,43.30913537414966,79,183,30.15267175572519,104,83335571.0,61591650.0,61591650.0,2072779.0,3.2557882518666745
6a932b5bcd944524379edf14,RAJ KUMAR ROAT,Lok Sabha,Rajasthan,BANSWARA,147000000.0,63286521.0,43.05205510204082,23,82,21.904761904761905,59,83713479.0,21117279.0,21117279.0,42169242.0,66.63226439639493
6a932b5bcd944524379ede13,CHAMALA KIRAN KUMAR REDDY,Lok Sabha,Telangana,BHONGIR,147000000.0,62689273.0,42.64576394557823,417,71,85.45081967213115,0,84310727.0,57532244.0,57532244.0,5157029.0,8.226334033256375
6a932b5bcd944524379ede82,JOYANTA BASUMATARY,Lok Sabha,Assam,KOKRAJHAR,147000000.0,62630971.0,42.60610272108843,20,102,16.39344262295082,82,84369029.0,20909203.0,20909203.0,41721768.0,66.61523417863025
6a932b5bcd944524379eddc3,ALOK SHARMA,Lok Sabha,Madhya Pradesh,BHOPAL,147000000.0,62492243.0,42.511729931972795,22,67,24.719101123595504,45,84507757.0,14110494.0,14110494.0,48381749.0,77.4204072015786
6a932b5bcd944524379edfca,YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,Lok Sabha,Karnataka,MYSORE,147000000.0,62346570.0,42.41263265306122,34,148,18.68131868131868,114,84653430.0,16950000.0,16950000.0,45396570.0,72.81325981525526
6a932b5ecd944524379ee2c3,Smt. Nirmala Sitharaman (2022-28),Rajya Sabha,Karnataka,Sitting Rajya Sabha,215972051.45,91394660.0,42.31781815581768,7,16,30.434782608695656,9,124577391.45,61394660.0,61394660.0,30000000.0,32.82467487706612
6a932b5bcd944524379ede28,Devendra Alias Bhole Singh,Lok Sabha,Uttar Pradesh,AKBARPUR,147000000.0,62000186.0,42.17699727891157,62,86,41.891891891891895,24,84999814.0,42373895.0,42373895.0,19626291.0,31.655213098876832
6a932b5bcd944524379ede8c,Kakoli Ghosh Dastidar ,Lok Sabha,West Bengal,BARASAT,147000000.0,61929956.0,42.12922176870748,76,107,41.53005464480874,31,85070044.0,39381741.0,39381741.0,22548215.0,36.409221734309
6a932b5bcd944524379edebe,Mala Roy ,Lok Sabha,West Bengal,KOLKATA DAKSHIN,147000000.0,61582788.0,41.89305306122449,32,43,42.66666666666667,11,85417212.0,29777426.0,29777426.0,31805362.0,51.64651200916723
6a932b5bcd944524379edf49,Santosh Pandey,Lok Sabha,Chhattisgarh,RAJNANDGAON,147000000.0,61535649.0,41.86098571428572,71,107,39.8876404494382,36,85464351.0,35769989.0,35769989.0,25765660.0,41.871111166796986
6a932b5bcd944524379edf5c,SHOBHA KARANDLAJE,Lok Sabha,Karnataka,BANGALORE NORTH,147000000.0,61473509.0,41.81871360544218,21,88,19.26605504587156,67,85526491.0,17121818.0,17121818.0,44351691.0,72.14764818452124
6a932b5bcd944524379ede1d,CHINTAMANI MAHARAJ,Lok Sabha,Chhattisgarh,SARGUJA,147000000.0,61420121.0,41.78239523809524,69,260,20.972644376899694,191,85579879.0,25091889.0,25091889.0,36328232.0,59.14711890587125
6a932b5bcd944524379edee2,NAVEEN JINDAL,Lok Sabha,Haryana,KURUKSHETRA,147000000.0,61262363.0,41.6750768707483,113,88,56.21890547263681,0,85737637.0,33440390.0,33440390.0,27821973.0,45.4144627101635
6a932b5bcd944524379ede2f,DHARMENDRA YADAV,Lok Sabha,Uttar Pradesh,AZAMGARH,147000000.0,61248647.0,41.6657462585034,16,52,23.52941176470588,36,85751353.0,24967281.0,24967281.0,36281366.0,59.23619178069354
6a932b5bcd944524379ede70,IMRAN MASOOD,Lok Sabha,Uttar Pradesh,SAHARANPUR,147000000.0,61171580.0,41.61331972789116,51,51,50.0,0,85828420.0,42078624.0,42078624.0,19092956.0,31.21213478546737
6a932b5bcd944524379edeb3,LUMBARAM,Lok Sabha,Rajasthan,JALORE,147000000.0,61110381.0,41.57168775510204,75,105,41.66666666666667,30,85889619.0,36575490.0,36575490.0,24534891.0,40.14848311942287
6a932b5bcd944524379ede7d,JITAN RAM MANJHI,Lok Sabha,Bihar,GAYA,147000000.0,61088844.0,41.557036734693874,152,108,58.46153846153847,0,85911156.0,42553425.0,42553425.0,18535419.0,30.34174128421877
6a932b5ecd944524379ee29a,Shri Samirul Islam (2023-29),Rajya Sabha,West Bengal,Sitting Rajya Sabha,171500000.0,71238651.0,41.538572011661806,0,57,0.0,57,100261349.0,0.0,0.0,71238651.0,100.0
6a932b5bcd944524379eddfd,BHARATBHAI MANUBHAI SUTARIYA,Lok Sabha,Gujarat,AMRELI,147000000.0,60836765.0,41.3855544217687,154,175,46.808510638297875,21,86163235.0,50515379.0,50515379.0,10321386.0,16.965704866128238
6a932b5bcd944524379edf41,SANATAN PANDEY,Lok Sabha,Uttar Pradesh,BALLIA,180420041.4,74595388.0,41.34540011251765,62,293,17.464788732394364,231,105824653.4,40158503.0,40158503.0,34436885.0,46.16489829103108
6a932b5ecd944524379ee232,Shri Derek O' Brien (2023-29),Rajya Sabha,West Bengal,Sitting Rajya Sabha,171500000.0,70787264.0,41.275372594752184,0,35,0.0,35,100712736.0,0.0,0.0,70787264.0,100.0
6a932b5bcd944524379edec2,MANI. A.,Lok Sabha,Tamil Nadu,DHARAMAPURI,164515071.11,67070637.0,40.768688575136345,63,315,16.666666666666664,252,97444434.11,40062663.0,40062663.0,27007974.0,40.26795511126575
6a932b5bcd944524379eddf5,BALYA MAMA SURESH GOPINATH MHATRE,Lok Sabha,Maharashtra,BHIWANDI,147000000.0,59848620.0,40.71334693877551,11,153,6.707317073170732,142,87151380.0,11052957.0,11052957.0,48795663.0,81.53180975601443
6a932b5bcd944524379ede06,BHUPENDER YADAV,Lok Sabha,Rajasthan,ALWAR,147000000.0,59638968.0,40.57072653061225,31,43,41.891891891891895,12,87361032.0,37258086.0,37258086.0,22380882.0,37.52727914406567
6a932b5ecd944524379ee210,Ms. Dola Sen (2023-29),Rajya Sabha,West Bengal,Sitting Rajya Sabha,171500000.0,69414332.0,40.47482915451895,0,27,0.0,27,102085668.0,0.0,0.0,69414332.0,100.0
6a932b5bcd944524379ede24,DAMODAR AGARWAL,Lok Sabha,Rajasthan,BHILWARA,147000000.0,59365927.0,40.3849843537415,102,150,40.476190476190474,48,87634073.0,38013328.0,38013328.0,21352599.0,35.967768177864045
6a932b5bcd944524379ede81,JOBA MAJHI,Lok Sabha,Jharkhand,SINGHBHUM,147000000.0,59054467.0,40.17310680272109,0,118,0.0,118,87945533.0,0.0,0.0,59054467.0,100.0
6a932b5bcd944524379ede17,CHANDUBHAI CHHAGANBHAI SHIHORA,Lok Sabha,Gujarat,SURENDRANAGAR,147000000.0,59047027.0,40.16804557823129,100,109,47.84688995215311,9,87952973.0,39830635.0,39830635.0,19216392.0,32.54421598567529
6a932b5bcd944524379ede27,DEEPENDER SINGH HOODA,Lok Sabha,Haryana,ROHTAK,147000000.0,58916490.0,40.079244897959185,70,107,39.548022598870055,37,88083510.0,41547909.0,41547909.0,17368581.0,29.479999572275943
6a932b5bcd944524379eddb6,Adv Dean Kuriakose,Lok Sabha,Kerala,IDUKKI,147000000.0,58754261.0,39.96888503401361,95,95,50.0,0,88245739.0,50223513.0,50223513.0,8530748.0,14.5193690718023
6a932b5bcd944524379edfa1,Sunil Dattatray Tatkare,Lok Sabha,Maharashtra,RAIGAD,147000000.0,58660128.0,39.90484897959184,18,44,29.03225806451613,26,88339872.0,25791356.0,25791356.0,32868772.0,56.032560992707005
6a932b5bcd944524379ede9a,Kanimozhi Karunanidhi,Lok Sabha,Tamil Nadu,THOOTHUKKUDI,147000000.0,58344698.0,39.69027074829932,12,39,23.52941176470588,27,88655302.0,23778691.0,23778691.0,34566007.0,59.24446982311915
6a932b5bcd944524379edf5e,SHREYAS. M. PATEL,Lok Sabha,Karnataka,HASSAN,147000000.0,58328008.0,39.67891700680272,29,181,13.80952380952381,152,88671992.0,12365199.0,12365199.0,45962809.0,78.80058067472491
6a932b5bcd944524379eded0,Mitesh Rameshbhai Bakabhai Patel,Lok Sabha,Gujarat,ANAND,147000000.0,58303147.0,39.66200476190476,247,280,46.86907020872865,33,88696853.0,46772418.0,46772418.0,11530729.0,19.777198304578658
6a932b5bcd944524379ede36,DR C N MANJUNATH,Lok Sabha,Karnataka,BANGALORE RURAL,147000000.0,58047695.0,39.48822789115646,64,170,27.350427350427353,106,88952305.0,30171271.0,30171271.0,27876424.0,48.02330910813944
6a932b5bcd944524379eddf8,BASAVARAJ BOMMAI,Lok Sabha,Karnataka,HAVERI,147000000.0,57936447.0,39.41254897959184,19,144,11.65644171779141,125,89063553.0,13100000.0,13100000.0,44836447.0,77.38901731409246
6a932b5bcd944524379edf11,Rahul Kaswan,Lok Sabha,Rajasthan,CHURU,147000000.0,57725218.0,39.268855782312926,37,206,15.22633744855967,169,89274782.0,28138021.0,28138021.0,29587197.0,51.25523648953565
6a932b5bcd944524379edf99,SUDAMA PRASAD,Lok Sabha,Bihar,ARRAH,147000000.0,57716958.0,39.26323673469387,66,153,30.136986301369863,87,89283042.0,44337622.0,44337622.0,13379336.0,23.180944498149053
6a932b5bcd944524379edfbc,Vijay Baghel,Lok Sabha,Chhattisgarh,DURG,147000000.0,57650594.0,39.218091156462584,70,144,32.71028037383177,74,89349406.0,21985512.0,21985512.0,35665082.0,61.86420559691024
6a932b5bcd944524379ede0c,BRIJENDRA SINGH OLA,Lok Sabha,Rajasthan,JHUNJHUNU,147000000.0,57494662.0,39.1120149659864,92,75,55.08982035928144,0,89505338.0,42941562.0,42941562.0,14553100.0,25.312088972711937
6a932b5bcd944524379ede46,DR. PRABHA MALLIKARJUN,Lok Sabha,Karnataka,DAVANAGERE,147000000.0,57444696.0,39.07802448979592,5,92,5.154639175257731,87,89555304.0,5300000.0,5300000.0,52144696.0,90.7737347935482
6a932b5bcd944524379edebd,Mala Rajya Laxmi Shah ,Lok Sabha,Uttarakhand,TEHRI GARHWAL,147000000.0,57285791.0,38.96992585034014,84,155,35.146443514644346,71,89714209.0,29487783.0,29487783.0,27798008.0,48.52513601496748
6a932b5ecd944524379ee1f5,Dr. Dinesh Sharma (2023-26),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,147000000.0,57084177.0,38.83277346938775,2,89,2.197802197802198,87,89915823.0,2002221.0,2002221.0,55081956.0,96.49251140118916
6a932b5bcd944524379ede68,GURMEET SINGH MEET HAYER,Lok Sabha,Punjab,SANGRUR,147000000.0,57080005.0,38.82993537414966,151,237,38.91752577319588,86,89919995.0,37203469.0,37203469.0,19876536.0,34.8222394164121
6a932b5bcd944524379edf30,Ravi Shankar Prasad,Lok Sabha,Bihar,PATNA SAHIB,147000000.0,56647683.0,38.53583877551021,60,24,71.42857142857143,0,90352317.0,51461733.0,51461733.0,5185950.0,9.154743363466428
6a932b5bcd944524379edef7,Pradan Baruah,Lok Sabha,Assam,LAKHIMPUR,147000000.0,56538627.0,38.46165102040816,33,115,22.2972972972973,82,90461373.0,16715001.0,16715001.0,39823626.0,70.43613917260495
6a932b5bcd944524379edf9f,SUKHJINDER SINGH RANDHAWA,Lok Sabha,Punjab,GURDASPUR,147000000.0,56537028.0,38.46056326530613,90,237,27.52293577981651,147,90462972.0,21150264.0,21150264.0,35386764.0,62.59042127223242
6a932b5bcd944524379edf8e,Smt Himadri Singh,Lok Sabha,Madhya Pradesh,SHAHDOL,150724861.11,57863796.0,38.39034620690121,45,124,26.627218934911244,79,92861065.11,23600212.0,23600212.0,34263584.0,59.2142001883181
6a932b5ecd944524379ee2a0,Shri Sanjay Seth (2024-30),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,147000000.0,56357801.0,38.33864013605442,19,40,32.20338983050847,21,90642199.0,26275632.0,26275632.0,30082169.0,53.37711632858066
6a932b5bcd944524379edf27,RAMASHANKAR RAJBHAR,Lok Sabha,Uttar Pradesh,SALEMPUR,160056927.07,61281620.0,38.28739006915885,84,231,26.666666666666668,147,98775307.07,34604339.0,34604339.0,26677281.0,43.53227117690427
6a932b5bcd944524379edf08,PUSHPENDRA SAROJ,Lok Sabha,Uttar Pradesh,KAUSHAMBI,147000000.0,56198890.0,38.23053741496599,607,141,81.14973262032086,0,90801110.0,42926694.0,42926694.0,13272196.0,23.616473563801705
6a932b5ecd944524379ee26f,Shri Neeraj Shekhar (2020-26),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,236483662.11,90266672.0,38.17036288875322,41,286,12.538226299694188,245,146216990.11,47814319.0,47814319.0,42452353.0,47.029930382278856
6a932b5bcd944524379edf1b,Rajeshbhai Naranbhai Chudasama,Lok Sabha,Gujarat,JUNAGADH,147000000.0,56040284.0,38.12264217687075,152,147,50.836120401337794,0,90959716.0,47563536.0,47563536.0,8476748.0,15.126168882370402
6a932b5bcd944524379edef0,Parvatagouda Chandanagouda Gaddigoudar,Lok Sabha,Karnataka,BAGALKOT,167541747.11,63865076.0,38.118902960985125,92,136,40.35087719298245,44,103676671.11,45898327.0,45898327.0,17966749.0,28.132353588681237
6a932b5bcd944524379edf6f,Shri Jual Oram,Lok Sabha,Odisha,SUNDARGARH,173096756.91,65790931.0,38.00818234521133,89,111,44.5,22,107305825.91,47778097.0,47778097.0,18012834.0,27.37890120448364
6a932b5bcd944524379ede84,JYOTIRADITYA M. SCINDIA,Lok Sabha,Madhya Pradesh,GUNA,147000000.0,55870850.0,38.00738095238096,45,18,71.42857142857143,0,91129150.0,44664197.0,44664197.0,11206653.0,20.05813944122919
6a932b5bcd944524379edf45,Sanjay Kumar Bandi,Lok Sabha,Telangana,KARIMNAGAR,172775317.11,65663959.0,38.00540499554925,171,468,26.76056338028169,297,107111358.11,40365265.0,40365265.0,25298694.0,38.52751857377348
6a932b5bcd944524379edfb1,TOKHAN SAHU,Lok Sabha,Chhattisgarh,BILASPUR,147000000.0,55824852.0,37.97608979591837,41,90,31.29770992366413,49,91175148.0,24488056.0,24488056.0,31336796.0,56.134131802087
6a932b5bcd944524379edddf,ARUP CHAKRABORTY,Lok Sabha,West Bengal,BANKURA,147000000.0,55795450.0,37.95608843537416,40,30,57.14285714285714,0,91204550.0,55349635.0,55349635.0,445815.0,0.7990167657040135
6a932b5bcd944524379edf4e,Saumitra khan ,Lok Sabha,West Bengal,BISHNUPUR,147000000.0,55661990.0,37.86529931972789,48,34,58.536585365853654,0,91338010.0,53932695.0,53932695.0,1729295.0,3.10677897071233
6a932b5bcd944524379edf35,ROBERT BRUCE C,Lok Sabha,Tamil Nadu,TIRUNELVELI,147475440.11,55819028.0,37.849711082987994,60,51,54.054054054054056,0,91656412.11,40782129.0,40782129.0,15036899.0,26.938661490128418
6a932b5bcd944524379edf77,Shri NK Premachandran,Lok Sabha,Kerala,KOLLAM,171477994.11,64475987.0,37.60015233128971,46,150,23.46938775510204,104,107002007.11,32084160.0,32084160.0,32391827.0,50.23859037629001
6a932b5bcd944524379eddd2,ANITA NAGARSINGH CHOUHAN,Lok Sabha,Madhya Pradesh,RATLAM,147000000.0,55091448.0,37.47717551020408,74,129,36.45320197044335,55,91908552.0,27376128.0,27376128.0,27715320.0,50.30784451336259
6a932b5bcd944524379edf69,Shri Chandra Prakash Choudhary,Lok Sabha,Jharkhand,GIRIDIH,147000000.0,55034366.0,37.438344217687074,49,625,7.270029673590504,576,91965634.0,14533632.0,14533632.0,40500734.0,73.59171540197265
6a932b5bcd944524379edf8b,Smt Dimple Yadav,Lok Sabha,Uttar Pradesh,MAINPURI,192042469.11,71677973.0,37.3240217813194,53,111,32.31707317073171,58,120364496.11,59666421.0,59666421.0,12011552.0,16.75766138085406
6a932b5bcd944524379ede99,Kani K Navas,Lok Sabha,Tamil Nadu,RAMANATHAPURAM,147000000.0,54855096.0,37.31639183673469,68,41,62.38532110091744,0,92144904.0,42128528.0,42128528.0,12726568.0,23.200338579299903
6a932b5bcd944524379ede2b,Devusinh Jesingbhai Chauhan,Lok Sabha,Gujarat,KHEDA,147000000.0,54783374.0,37.26760136054422,247,341,42.00680272108844,94,92216626.0,44304206.0,44304206.0,10479168.0,19.128372779668517
6a932b5bcd944524379ede0e,BUNTY VIVEK SAHU,Lok Sabha,Madhya Pradesh,CHHINDWARA,147000000.0,54579699.0,37.12904693877551,100,373,21.14164904862579,273,92420301.0,18384130.0,18384130.0,36195569.0,66.31690841680897
6a932b5ecd944524379ee21a,Shri Anil Kumar Yadav Mandadi (2024-30),Rajya Sabha,Telangana,Sitting Rajya Sabha,147000000.0,54363174.0,36.98175102040817,71,35,66.98113207547169,0,92636826.0,53733078.0,53733078.0,630096.0,1.159049322616814
6a932b5bcd944524379edf31,RAVINDRA DATTARAM WAIKAR,Lok Sabha,Maharashtra,MUMBAI NORTH WEST,147000000.0,53799122.0,36.59804217687075,0,67,0.0,67,93200878.0,0.0,0.0,53799122.0,100.0
6a932b5bcd944524379edfac,Thalikkottai Rajuthevar Baalu,Lok Sabha,Tamil Nadu,SRIPERUMBUDUR,196905535.11,71998395.0,36.56494214841577,63,63,50.0,0,124907140.11,51067019.0,51067019.0,20931376.0,29.07200361896956
6a932b5bcd944524379ede63,GM Harish Balayogi,Lok Sabha,Andhra Pradesh,AMALAPURAM,147000000.0,53533502.0,36.41734829931973,41,68,37.61467889908257,27,93466498.0,42444512.0,42444512.0,11088990.0,20.714112818548656
6a932b5ecd944524379ee1ed,Dr. Ajeet Madhavrao Gopchade (2024-30),Rajya Sabha,Maharashtra,Sitting Rajya Sabha,147000000.0,53532752.0,36.4168380952381,44,48,47.82608695652174,4,93467248.0,47072524.0,47072524.0,6460228.0,12.06780477118008
6a932b5bcd944524379ede56,ESWARASAMY K,Lok Sabha,Tamil Nadu,POLLACHI,162315106.11,59028493.0,36.36660469543527,46,34,57.49999999999999,0,103286613.11,44430894.0,44430894.0,14597599.0,24.72975042747576
6a932b5bcd944524379eddee,BAG MITALI,Lok Sabha,West Bengal,ARAMBAG,147000000.0,53162451.0,36.16493265306123,87,97,47.28260869565217,10,93837549.0,43155174.0,43155174.0,10007277.0,18.82395715728005
6a932b5bcd944524379edfcc,ZIA UR REHMAN,Lok Sabha,Uttar Pradesh,SAMBHAL,147000000.0,53111753.0,36.13044421768707,0,325,0.0,325,93888247.0,0.0,0.0,53111753.0,100.0
6a932b5bcd944524379ede38,DR DHARAMVIRA GANDHI,Lok Sabha,Punjab,PATIALA,147000000.0,52978687.0,36.0399231292517,57,275,17.16867469879518,218,94021313.0,16488497.0,16488497.0,36490190.0,68.87711279065863
6a932b5bcd944524379ede57,Faggan Singh Kulaste,Lok Sabha,Madhya Pradesh,MANDLA,151861648.41,54608168.0,35.95915662166887,31,268,10.367892976588628,237,97253480.41,16232310.0,16232310.0,38375858.0,70.27494128717154
6a932b5bcd944524379eded5,Ms Mahua Moitra,Lok Sabha,West Bengal,KRISHNANAGAR,159865046.0,57382120.0,35.89410032759757,21,34,38.18181818181819,13,102482926.0,13986304.0,13986304.0,43395816.0,75.62602427376332
6a932b5ecd944524379ee20d,Dr. Syed Naseer Hussain (2024-30),Rajya Sabha,Karnataka,Sitting Rajya Sabha,147000000.0,52745755.0,35.88146598639456,3,59,4.838709677419355,56,94254245.0,432259.0,432259.0,52313496.0,99.18048570922912
6a932b5bcd944524379ede1e,CHIRAG PASWAN,Lok Sabha,Bihar,HAJIPUR,147000000.0,52494828.0,35.71076734693877,47,66,41.5929203539823,19,94505172.0,44817407.0,44817407.0,7677421.0,14.62509982888219
6a932b5bcd944524379edeb6,Maddila Gurumoorthy,Lok Sabha,Andhra Pradesh,TIRUPATI,180399007.0,64414143.0,35.706484238020224,110,181,37.80068728522337,71,115984864.0,49728357.0,49728357.0,14685786.0,22.799008596605873
6a932b5ecd944524379ee204,Dr. Radha Mohan Das Agrawal (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,203626524.67,72382614.0,35.54675115007942,15,30,33.33333333333333,15,131243910.67000002,41852495.0,41852495.0,30530119.0,42.178801390068614
6a932b5bcd944524379edf38,RUCHI VIRA,Lok Sabha,Uttar Pradesh,MORADABAD,147000000.0,52167110.0,35.48782993197278,165,108,60.43956043956044,0,94832890.0,33266575.0,33266575.0,18900535.0,36.23074960449218
6a932b5bcd944524379eddae,AASHTIKAR PATIL NAGESH BAPURAO,Lok Sabha,Maharashtra,HINGOLI,190289442.0,67522042.0,35.483861474563575,38,78,32.758620689655174,40,122767400.0,50208561.0,50208561.0,17313481.0,25.64122838583584
6a932b5bcd944524379ede0a,BIPLAB KUMAR DEB,Lok Sabha,Tripura,TRIPURA WEST,147000000.0,51962677.0,35.34875986394558,7,24,22.58064516129032,17,95037323.0,23922411.0,23922411.0,28040266.0,53.96231991665864
6a932b5bcd944524379edf89,Smt Anupriya Patel,Lok Sabha,Uttar Pradesh,MIRZAPUR,147000000.0,51732584.0,35.19223401360544,0,10,0.0,10,95267416.0,0.0,0.0,51732584.0,100.0
6a932b5bcd944524379ede6c,HARIBHAI PATEL,Lok Sabha,Gujarat,MAHESANA,147000000.0,51281778.0,34.885563265306125,150,427,25.99653379549394,277,95718222.0,27935405.0,27935405.0,23346373.0,45.5256699562952
6a932b5bcd944524379edede,NARAYAN DAS AHIRWAR,Lok Sabha,Uttar Pradesh,JALAUN,147000000.0,51218010.8,34.84218421768707,36,331,9.809264305177113,295,95781989.2,8158216.800000001,8158216.800000001,43059794.0,84.07158600544479
6a932b5bcd944524379edfc0,Vinod Chavda,Lok Sabha,Gujarat,KACHCHH,147000000.0,51051603.0,34.72898163265306,98,256,27.68361581920904,158,95948397.0,40172708.0,40172708.0,10878895.0,21.309605106817116
6a932b5bcd944524379eddd7,ANUP SANJAY DHOTRE,Lok Sabha,Maharashtra,AKOLA,147000000.0,51045667.0,34.724943537414966,41,59,41.0,18,95954333.0,38300343.0,38300343.0,12745324.0,24.96847381776792
6a932b5ecd944524379ee295,Shri S. Selvaganabathy (2021-27),Rajya Sabha,Puducherry,Sitting Rajya Sabha,292881856.49,101658946.0,34.70988173126081,31,70,30.693069306930692,39,191222910.49,73122911.0,73122911.0,28536035.0,28.07036283850513
6a932b5bcd944524379eddc2,Alok Kumar Suman,Lok Sabha,Bihar,GOPALGANJ,147000000.0,50920280.0,34.639646258503404,43,112,27.741935483870968,69,96079720.0,42661355.0,42661355.0,8258925.0,16.2193236172307
6a932b5bcd944524379ede4f,DULU MAHATO,Lok Sabha,Jharkhand,DHANBAD,147000000.0,50907360.0,34.63085714285714,57,322,15.03957783641161,265,96092640.0,21545000.0,21545000.0,29362360.0,57.6780253385758
6a932b5bcd944524379edf5d,SHOBHANABEN MAHENDRASINH BARAIYA,Lok Sabha,Gujarat,SABARKANTHA,147000000.0,50880570.0,34.612632653061226,122,152,44.52554744525548,30,96119430.0,43430570.0,43430570.0,7450000.0,14.642131564170764
6a932b5bcd944524379edec0,MALVIKA DEVI,Lok Sabha,Odisha,KALAHANDI,147000000.0,50804998.0,34.5612231292517,96,224,30.0,128,96195002.0,37882707.0,37882707.0,12922291.0,25.435078257458056
6a932b5bcd944524379ede11,CAPTAIN BRIJESH CHOWTA,Lok Sabha,Karnataka,DAKSHINA KANNADA,147000000.0,50728812.0,34.509395918367346,75,131,36.407766990291265,56,96271188.0,35669259.0,35669259.0,15059553.0,29.686390053841592
6a932b5bcd944524379ede72,IQRA CHOUDHARY,Lok Sabha,Uttar Pradesh,KAIRANA,147000000.0,50723960.0,34.506095238095234,45,42,51.72413793103448,0,96276040.0,41286422.0,41286422.0,9437538.0,18.605680629036065
6a932b5bcd944524379edf53,SELVARAJ V,Lok Sabha,Tamil Nadu,NAGAPATTINAM,147000000.0,50673389.0,34.47169319727891,44,41,51.76470588235295,0,96326611.0,34340328.0,34340328.0,16333061.0,32.23202813610907
6a932b5bcd944524379eddbb,Ajay Bhatt,Lok Sabha,Uttarakhand,NAINITAL UDHAM SINGH NAG.,147000000.0,50626503.0,34.43979795918367,85,376,18.43817787418655,291,96373497.0,22286737.0,22286737.0,28339766.0,55.9781227630911
6a932b5bcd944524379ede04,BHUMARE SANDIPANRAO ASARAM,Lok Sabha,Maharashtra,AURANGABAD,147000000.0,50596352.0,34.41928707482993,27,65,29.347826086956523,38,96403648.0,40279781.0,40279781.0,10316571.0,20.38995024779652
6a932b5ecd944524379ee291,Shri Ryaga Krishnaiah (2024-28),Rajya Sabha,Andhra Pradesh,Sitting Rajya Sabha,170413583.79,58500678.0,34.32864722338693,30,39,43.47826086956522,9,111912905.79,44936173.0,44936173.0,13564505.0,23.18691930373867
