workId,state,state_hi,district,district_hi,location,location_hi,category,category_hi,estimated_cost,status,status_hi,recommended_date,recommended_year,house,lsTerm,expected_beneficiaries,hasPayments,totalPaid,paymentCount,work_description,work_description_hi,mp_id,mp_name,mp_house,mp_constituency,standard_cost,work_date,rec_dt,aging_days
932,Andhra Pradesh,Andhra Pradesh,NANDYAL,NANDYAL,KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA),KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2024-12-09T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"providing CC Road alongwith drains from Lakshmi Reddy to Krishna Reddy house, Guttapadu Village of Orvakal Mandal.","providing CC Road alongwith drains from Lakshmi Reddy to Krishna Reddy house, Guttapadu Village of Orvakal Mandal.",,DR BYREDDY SHABARI,,NANDYAL,500000,2024-12-09T00:00:00.000Z,2024-12-09 00:00:00+00:00,631
163576,Andhra Pradesh,Andhra Pradesh,ONGOLE,ONGOLE,PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA),PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA),Normal/Others,Normal/Others,1000000,Recommended,Recommended,2025-01-05T00:00:00.000Z,2025,Lok Sabha,18,0,True,992801,1,"Construction of Cultural Hall near P.V.R. Boys Municipal High School, Ongole","Construction of Cultural Hall near P.V.R. Boys Municipal High School, Ongole",,Magunta Sreenivasulu Reddy,,ONGOLE,1000000,2025-01-05T00:00:00.000Z,2025-01-05 00:00:00+00:00,604
147534,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,95403,Recommended,Recommended,2024-10-16T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"Providing PVC Pipes 49 2/30 Inches to B.N.Thanda Village,K.Yerragudi  in CK peta Mandal","Providing PVC Pipes 49 2/30 Inches to B.N.Thanda Village,K.Yerragudi  in CK peta Mandal",,Y S Avinash Reddy,,KADAPA,95403,2024-10-16T00:00:00.000Z,2024-10-16 00:00:00+00:00,685
163760,Andhra Pradesh,Andhra Pradesh,AMALAPURAM,AMALAPURAM,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),Normal/Others,Normal/Others,7000000,Recommended,Recommended,2025-01-06T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Construction of CC Drain along R and B Road near P Gannavaram Junction towards Main Drain in P Gannavaram Village and Mandal,Construction of CC Drain along R and B Road near P Gannavaram Junction towards Main Drain in P Gannavaram Village and Mandal,,GM Harish Balayogi,,AMALAPURAM,7000000,2025-01-06T00:00:00.000Z,2025-01-06 00:00:00+00:00,603
147536,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,69738,Recommended,Recommended,2024-10-16T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"Providing 15 GA Pipes cable to Moolapalli, Maddikavandlapalli  in CK peta Mandal","Providing 15 GA Pipes cable to Moolapalli, Maddikavandlapalli  in CK peta Mandal",,Y S Avinash Reddy,,KADAPA,69738,2024-10-16T00:00:00.000Z,2024-10-16 00:00:00+00:00,685
175556,Andaman And Nicobar Islands,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS(Implementing District Authority(SA)),SOUTH ANDAMANS(Implementing District Authority(SA)),Repair and Renovation,Repair and Renovation,4947034,Recommended,Recommended,2025-02-14T00:00:00.000Z,2025,Lok Sabha,18,0,True,3655060,1,"Repair and renovation of road from CPWD complex, Ranchi Tikrey Dairyfarm to Fisheries Quarter, Port Blair","Repair and renovation of road from CPWD complex, Ranchi Tikrey Dairyfarm to Fisheries Quarter, Port Blair",,BISHNU PADA RAY,,ANDAMAN AND NICOBAR ISLANDS,4947034,2025-02-14T00:00:00.000Z,2025-02-14 00:00:00+00:00,564
175561,Andaman And Nicobar Islands,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS(Implementing District Authority(SA)),SOUTH ANDAMANS(Implementing District Authority(SA)),Normal/Others,Normal/Others,1498887,Recommended,Recommended,2025-02-14T00:00:00.000Z,2025,Lok Sabha,18,0,True,1189292,1,"Construction of CC Motorable road between Govt. Primary School and Shri SK Singh house at Garacharma, Ward No.18, Port Blair","Construction of CC Motorable road between Govt. Primary School and Shri SK Singh house at Garacharma, Ward No.18, Port Blair",,BISHNU PADA RAY,,ANDAMAN AND NICOBAR ISLANDS,1498887,2025-02-14T00:00:00.000Z,2025-02-14 00:00:00+00:00,564
188528,Andaman And Nicobar Islands,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS(Implementing District Authority(SA)),SOUTH ANDAMANS(Implementing District Authority(SA)),Normal/Others,Normal/Others,1320600,Recommended,Recommended,2025-04-01T00:00:00.000Z,2025,Lok Sabha,18,0,True,803540,1,"Construction of CC drain from CPWD quarters to Fisheries Quarters via Sree Shaktivel Murugan Temple for a length of 350 mtrs at Ranci Tikrey, Dairy Farm, Ward No.9, SVP.","Construction of CC drain from CPWD quarters to Fisheries Quarters via Sree Shaktivel Murugan Temple for a length of 350 mtrs at Ranci Tikrey, Dairy Farm, Ward No.9, SVP.",,BISHNU PADA RAY,,ANDAMAN AND NICOBAR ISLANDS,1320600,2025-04-01T00:00:00.000Z,2025-04-01 00:00:00+00:00,518
899,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,390388,Recommended,Recommended,2024-11-02T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"Construction of CC Road D. Narayana house to R&B road in Pullareddy Palli H/W (V), Anantha Samudram G.P. in Pullampeta Mandal.","Construction of CC Road D. Narayana house to R&B road in Pullareddy Palli H/W (V), Anantha Samudram G.P. in Pullampeta Mandal.",,Maddila Gurumoorthy,,TIRUPATI,390388,2024-11-02T00:00:00.000Z,2024-11-02 00:00:00+00:00,668
1489,Andhra Pradesh,Andhra Pradesh,ARAKU,ARAKU,"EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)","EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)",Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-08-07T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,construction of cc road from n16 road to kallepali venkataraju site of konthamuru,construction of cc road from n16 road to kallepali venkataraju site of konthamuru,,Gumma Thanuja Rani,,ARAKU,500000,2025-08-07T00:00:00.000Z,2025-08-07 00:00:00+00:00,390
141551,Andhra Pradesh,Andhra Pradesh,CHITTOOR,CHITTOOR,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,490000,Recommended,Recommended,2024-09-18T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"Construction of WBM Road from Jimkalamitta SC Colony to Snam alloys Pvt. Link road at Jimkalamitta Village, Damalacheruvu GP of Pakala Mandal, Chandragiri Constituency.","Construction of WBM Road from Jimkalamitta SC Colony to Snam alloys Pvt. Link road at Jimkalamitta Village, Damalacheruvu GP of Pakala Mandal, Chandragiri Constituency.",,DAGGUMALLA PRASADA RAO,,CHITTOOR,490000,2024-09-18T00:00:00.000Z,2024-09-18 00:00:00+00:00,713
161715,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,180000,Recommended,Recommended,2024-12-27T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,Providing street lights and fixtures at Irugulam in Satyavedu Mandal.,Providing street lights and fixtures at Irugulam in Satyavedu Mandal.,,Maddila Gurumoorthy,,TIRUPATI,180000,2024-12-27T00:00:00.000Z,2024-12-27 00:00:00+00:00,613
219426,Andhra Pradesh,Andhra Pradesh,GUNTUR,GUNTUR,GUNTUR(DISTRICT COLLECTOR GUNTUR_IDA),GUNTUR(DISTRICT COLLECTOR GUNTUR_IDA),Normal/Others,Normal/Others,1500000,Recommended,Recommended,2025-08-10T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Construction of Karmashala Building in Pedanandipadu (V) (M), Guntur District","Construction of Karmashala Building in Pedanandipadu (V) (M), Guntur District",,Dr Chandra Sekhar Pemmasani,,GUNTUR,1500000,2025-08-10T00:00:00.000Z,2025-08-10 00:00:00+00:00,387
148283,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,495000,Recommended,Recommended,2024-10-20T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,Formation of Road upto Gravel Surface from Ramireddypalli village to K.Venkatapuram of Kondapuram Mandal,Formation of Road upto Gravel Surface from Ramireddypalli village to K.Venkatapuram of Kondapuram Mandal,,Y S Avinash Reddy,,KADAPA,495000,2024-10-20T00:00:00.000Z,2024-10-20 00:00:00+00:00,681
219430,Andhra Pradesh,Andhra Pradesh,GUNTUR,GUNTUR,GUNTUR(DISTRICT COLLECTOR GUNTUR_IDA),GUNTUR(DISTRICT COLLECTOR GUNTUR_IDA),Normal/Others,Normal/Others,1000000,Recommended,Recommended,2025-08-10T00:00:00.000Z,2025,Lok Sabha,18,0,True,571993,1,"Providing additional Amenities to community hall in BC locality of Anumarlapudi (V) of Pedakakani(M), Guntur District","Providing additional Amenities to community hall in BC locality of Anumarlapudi (V) of Pedakakani(M), Guntur District",,Dr Chandra Sekhar Pemmasani,,GUNTUR,1000000,2025-08-10T00:00:00.000Z,2025-08-10 00:00:00+00:00,387
163872,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,80000,Recommended,Recommended,2025-01-08T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Providing Street lights  and fixtures in Kurinjalam in Varadaiahpalem Mandal.,Providing Street lights  and fixtures in Kurinjalam in Varadaiahpalem Mandal.,,Maddila Gurumoorthy,,TIRUPATI,80000,2025-01-08T00:00:00.000Z,2025-01-08 00:00:00+00:00,601
220734,Andhra Pradesh,Andhra Pradesh,ANAKAPALLE,ANAKAPALLE,Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA),Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA),Normal/Others,Normal/Others,4000000,Recommended,Recommended,2025-07-21T00:00:00.000Z,2025,Lok Sabha,18,0,True,2404378,2,Construction of class rooms (Arts Group) to Govt. Degree College of V.Madugula village and mandal  of Anakapalli District,Construction of class rooms (Arts Group) to Govt. Degree College of V.Madugula village and mandal  of Anakapalli District,,C.M.RAMESH,,ANAKAPALLE,4000000,2025-07-21T00:00:00.000Z,2025-07-21 00:00:00+00:00,407
220739,Andhra Pradesh,Andhra Pradesh,ANAKAPALLE,ANAKAPALLE,Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA),Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA),Normal/Others,Normal/Others,2000000,Recommended,Recommended,2025-07-21T00:00:00.000Z,2025,Lok Sabha,18,0,True,1222344,1,Construction of Office room cum toilets to Govt. Degree College of V.Madugula Village and Mandal of Anakapalli District,Construction of Office room cum toilets to Govt. Degree College of V.Madugula Village and Mandal of Anakapalli District,,C.M.RAMESH,,ANAKAPALLE,2000000,2025-07-21T00:00:00.000Z,2025-07-21 00:00:00+00:00,407
163874,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,80000,Recommended,Recommended,2025-01-08T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Providing Street lights  and fixtures in Kancharlapalem in Varadaiahpalem Mandal.,Providing Street lights  and fixtures in Kancharlapalem in Varadaiahpalem Mandal.,,Maddila Gurumoorthy,,TIRUPATI,80000,2025-01-08T00:00:00.000Z,2025-01-08 00:00:00+00:00,601
222848,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,1160000,Recommended,Recommended,2025-08-19T00:00:00.000Z,2025,Lok Sabha,18,0,True,1122524,1,Laying of CC Road from D.No.7-3-704 to D.No.7-3-717 in NTR Colony at 13th Ward of Sullurupeta Municipality.,Laying of CC Road from D.No.7-3-704 to D.No.7-3-717 in NTR Colony at 13th Ward of Sullurupeta Municipality.,,Maddila Gurumoorthy,,TIRUPATI,1160000,2025-08-19T00:00:00.000Z,2025-08-19 00:00:00+00:00,378
148902,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2024-10-21T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,Construction of CC Open Drains with cover slabs from G. Penchulamma House to M. Bathaiah House at Bandarupalli S.T. Colony H/O Bandarupalli GP in Yerpedu Mandal.,Construction of CC Open Drains with cover slabs from G. Penchulamma House to M. Bathaiah House at Bandarupalli S.T. Colony H/O Bandarupalli GP in Yerpedu Mandal.,,Maddila Gurumoorthy,,TIRUPATI,500000,2024-10-21T00:00:00.000Z,2024-10-21 00:00:00+00:00,680
223121,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-08-19T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Construction of Internal CC Road from P.Mangaiah house to P.Sudha House at Santhavellore West HW in Santhavellore GP of Varadhaiahpalem Mandal.,Construction of Internal CC Road from P.Mangaiah house to P.Sudha House at Santhavellore West HW in Santhavellore GP of Varadhaiahpalem Mandal.,,Maddila Gurumoorthy,,TIRUPATI,500000,2025-08-19T00:00:00.000Z,2025-08-19 00:00:00+00:00,378
163876,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,80000,Recommended,Recommended,2025-01-08T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Providing Street lights  and fixtures in Matherimitta in Varadaiahpalem Mandal.,Providing Street lights  and fixtures in Matherimitta in Varadaiahpalem Mandal.,,Maddila Gurumoorthy,,TIRUPATI,80000,2025-01-08T00:00:00.000Z,2025-01-08 00:00:00+00:00,601
223551,Andhra Pradesh,Andhra Pradesh,BAPATLA,BAPATLA,Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),Normal/Others,Normal/Others,400000,Recommended,Recommended,2025-08-16T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Construction of GLSR in ST Colony along with borewell in Nagarajupalli Village, Martur Mandal, Bapatla district","Construction of GLSR in ST Colony along with borewell in Nagarajupalli Village, Martur Mandal, Bapatla district",,Krishna Prasad Tenneti,,BAPATLA,400000,2025-08-16T00:00:00.000Z,2025-08-16 00:00:00+00:00,381
962,Andhra Pradesh,Andhra Pradesh,NANDYAL,NANDYAL,KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA),KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA),Repair and Renovation,Repair and Renovation,500000,Recommended,Recommended,2024-12-15T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"Repairs to the sluice of Appala Reddy Cheruvu in Palakolanu Village, Orvakal Mandal. The proposed work includes restoration and strengthening of the sluice structure to ensure proper water flow management, prevent leakage, and enhance the irrigation potential of the tank, benefiting the local agricultural community.","Repairs to the sluice of Appala Reddy Cheruvu in Palakolanu Village, Orvakal Mandal. The proposed work includes restoration and strengthening of the sluice structure to ensure proper water flow management, prevent leakage, and enhance the irrigation potential of the tank, benefiting the local agricultural community.",,DR BYREDDY SHABARI,,NANDYAL,500000,2024-12-15T00:00:00.000Z,2024-12-15 00:00:00+00:00,625
223553,Andhra Pradesh,Andhra Pradesh,BAPATLA,BAPATLA,Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),Normal/Others,Normal/Others,900000,Recommended,Recommended,2025-08-16T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Providing RO Plant with infrastructure at Yedari madigapalle H o Garnepudi GP, Parchur Mandal","Providing RO Plant with infrastructure at Yedari madigapalle H o Garnepudi GP, Parchur Mandal",,Krishna Prasad Tenneti,,BAPATLA,900000,2025-08-16T00:00:00.000Z,2025-08-16 00:00:00+00:00,381
164721,Andhra Pradesh,Andhra Pradesh,AMALAPURAM,AMALAPURAM,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-01-10T00:00:00.000Z,2025,Lok Sabha,18,0,True,499449,1,Providing WBM Road near R and B Road towards Serella Reddy house in Pallamambika Nagara at Vanapallli Village,Providing WBM Road near R and B Road towards Serella Reddy house in Pallamambika Nagara at Vanapallli Village,,GM Harish Balayogi,,AMALAPURAM,500000,2025-01-10T00:00:00.000Z,2025-01-10 00:00:00+00:00,599
223836,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,1000000,Recommended,Recommended,2025-07-31T00:00:00.000Z,2025,Lok Sabha,18,0,True,408727,1,"Construction of Community hall at Ambedkar Nagar, 21st Division, Ananthapuramu","Construction of Community hall at Ambedkar Nagar, 21st Division, Ananthapuramu",,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR,1000000,2025-07-31T00:00:00.000Z,2025-07-31 00:00:00+00:00,397
149400,Andhra Pradesh,Andhra Pradesh,ELURU,ELURU,Eluru(DISTRICT COLLECTOR ELURU_IDA),Eluru(DISTRICT COLLECTOR ELURU_IDA),Normal/Others,Normal/Others,3204000,Recommended,Recommended,2024-10-25T00:00:00.000Z,2024,Lok Sabha,18,0,True,3198733,2,"Construction of Resting Barracks with attached wash rooms for Women in the District Police Office, Eluru","Construction of Resting Barracks with attached wash rooms for Women in the District Police Office, Eluru",,Putta Mahesh Kumar,,ELURU,3204000,2024-10-25T00:00:00.000Z,2024-10-25 00:00:00+00:00,676
223838,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Repair and Renovation,Repair and Renovation,1000000,Recommended,Recommended,2025-07-31T00:00:00.000Z,2025,Lok Sabha,18,0,True,557347,1,Completion of Incomplete Community Hall at J.Venkatampalli village of Gummagatta Mandal,Completion of Incomplete Community Hall at J.Venkatampalli village of Gummagatta Mandal,,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR,1000000,2025-07-31T00:00:00.000Z,2025-07-31 00:00:00+00:00,397
166045,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-01-17T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Providing underground Drainage system with 360 mm Dia NP3 pipes from C. Chengaiah house to V Ramadevi house in Vaddaimitta H.o Kothaveerapuram G.P. in Yerpedu Mandal.,Providing underground Drainage system with 360 mm Dia NP3 pipes from C. Chengaiah house to V Ramadevi house in Vaddaimitta H.o Kothaveerapuram G.P. in Yerpedu Mandal.,,Maddila Gurumoorthy,,TIRUPATI,500000,2025-01-17T00:00:00.000Z,2025-01-17 00:00:00+00:00,592
223841,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-07-31T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Providing New source Pumpset and Pipeline at Gunjepalli (V), Narpala (M)","Providing New source Pumpset and Pipeline at Gunjepalli (V), Narpala (M)",,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR,500000,2025-07-31T00:00:00.000Z,2025-07-31 00:00:00+00:00,397
223843,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,1000000,Recommended,Recommended,2025-07-31T00:00:00.000Z,2025,Lok Sabha,18,0,True,800000,1,Construction of Community Hall at Indiramma colony Sy.No. 358-1 at Garladinne Village and Mandal,Construction of Community Hall at Indiramma colony Sy.No. 358-1 at Garladinne Village and Mandal,,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR,1000000,2025-07-31T00:00:00.000Z,2025-07-31 00:00:00+00:00,397
166048,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-01-17T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Providing an underground drainage system at Internal Streets of Vaddimitta H.O Kothaveerapuram G.P.in Yerpedu Mandal.,Providing an underground drainage system at Internal Streets of Vaddimitta H.O Kothaveerapuram G.P.in Yerpedu Mandal.,,Maddila Gurumoorthy,,TIRUPATI,500000,2025-01-17T00:00:00.000Z,2025-01-17 00:00:00+00:00,592
223847,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,5000000,Recommended,Recommended,2025-07-31T00:00:00.000Z,2025,Lok Sabha,18,0,True,4515226,1,"Emergency, ICU Equipments for Tadipatri Area Hospital","Emergency, ICU Equipments for Tadipatri Area Hospital",,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR,5000000,2025-07-31T00:00:00.000Z,2025-07-31 00:00:00+00:00,397
150350,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,400000,Recommended,Recommended,2024-11-05T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,construction of Bus Shelter at Thallapalli Village of Vempalli (M).,construction of Bus Shelter at Thallapalli Village of Vempalli (M).,,Y S Avinash Reddy,,KADAPA,400000,2024-11-05T00:00:00.000Z,2024-11-05 00:00:00+00:00,665
223851,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,250000,Recommended,Recommended,2025-07-31T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Providing Borewell and Pumpset at Appajipeta (V), Pamidi (M)","Providing Borewell and Pumpset at Appajipeta (V), Pamidi (M)",,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR,250000,2025-07-31T00:00:00.000Z,2025-07-31 00:00:00+00:00,397
166418,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,200000,Recommended,Recommended,2025-01-18T00:00:00.000Z,2025,Lok Sabha,18,0,True,199861,1,Completion of incompleted road from B.M.A Road beside Suryyabhavan to Telugu Ganga canal of Konarajupalli  of Madapur Gramapanchayathi of Atlur Mandal,Completion of incompleted road from B.M.A Road beside Suryyabhavan to Telugu Ganga canal of Konarajupalli  of Madapur Gramapanchayathi of Atlur Mandal,,Y S Avinash Reddy,,KADAPA,200000,2025-01-18T00:00:00.000Z,2025-01-18 00:00:00+00:00,591
223855,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Repair and Renovation,Repair and Renovation,1000000,Recommended,Recommended,2025-07-31T00:00:00.000Z,2025,Lok Sabha,18,0,True,987814,1,Completion of Incomplete community hall at Sevagad  (V) of Gooty mandal,Completion of Incomplete community hall at Sevagad  (V) of Gooty mandal,,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR,1000000,2025-07-31T00:00:00.000Z,2025-07-31 00:00:00+00:00,397
183102,Andaman And Nicobar Islands,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS(Implementing District Authority(SA)),SOUTH ANDAMANS(Implementing District Authority(SA)),Trust and Society,Trust and Society,4992971,Recommended,Recommended,2025-03-18T00:00:00.000Z,2025,Lok Sabha,18,0,True,2232133,1,"Con. Bore well with water tank (60000 Ltr capacity), boundary wall with gate, parking space, toilets with bathroom, drainage system, rain harvesting system at Sri Guruji Community Centre, Dollygunj","Con. Bore well with water tank (60000 Ltr capacity), boundary wall with gate, parking space, toilets with bathroom, drainage system, rain harvesting system at Sri Guruji Community Centre, Dollygunj",,BISHNU PADA RAY,,ANDAMAN AND NICOBAR ISLANDS,4992971,2025-03-18T00:00:00.000Z,2025-03-18 00:00:00+00:00,532
